user_id,hexad_type,challenge_id,challenge_type,challenge_desc,date,event,success,streak,progress_pct,rating
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-07,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-08,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-09,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-10,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-11,streak_continued,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-12,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-13,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-14,skip,False,0,0.0,2.0
a855c5c74458a07ac7301a1a8df5b7ed7098,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-15,skip,False,0,0.0,2.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-04,group_workout,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-05,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-06,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-07,group_workout,True,1,12.5,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-08,skip,False,0,12.5,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-09,group_workout,True,1,25.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-10,skip,False,0,25.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-11,skip,False,0,25.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-12,skip,False,0,25.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-13,joined_event,False,0,25.0,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-14,invited_friend,True,1,37.5,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-15,skip,False,0,37.5,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-16,skip,False,0,37.5,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,7,Player,Complete 3 workouts with 100% execution and 5 with 80% execution.,2025-05-17,skip,False,0,37.5,0.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,4,Player,Complete 3 workouts with 100% execution.,2025-06-08,group_workout,True,1,33.3,3.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,4,Player,Complete 3 workouts with 100% execution.,2025-06-09,joined_event,True,2,66.7,3.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,4,Player,Complete 3 workouts with 100% execution.,2025-06-10,skip,False,0,66.7,3.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,4,Player,Complete 3 workouts with 100% execution.,2025-06-11,skip,False,0,66.7,3.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,4,Player,Complete 3 workouts with 100% execution.,2025-06-12,group_workout,False,0,66.7,3.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,4,Player,Complete 3 workouts with 100% execution.,2025-06-13,invited_friend,True,1,100.0,3.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-08,group_workout,False,0,0.0,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-09,group_workout,False,0,0.0,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-10,joined_event,True,1,33.3,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-11,skip,False,0,33.3,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-12,skip,False,0,33.3,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-13,skip,False,0,33.3,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-14,group_workout,True,1,66.7,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-15,solo_workout,False,0,66.7,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-16,group_workout,True,1,100.0,4.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-08,invited_friend,True,1,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-09,invited_friend,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-10,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-11,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-12,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-13,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-14,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-15,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-16,joined_event,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-17,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73010669,Socialiser,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-18,skip,False,0,10.0,1.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-05,workout_completed,False,0,0.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-06,skip,False,0,0.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-07,skip,False,0,0.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-08,beat_record,True,1,5.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-09,skip,False,0,5.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-10,workout_completed,True,1,10.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-11,skip,False,0,10.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-12,skip,False,0,10.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-13,workout_completed,False,0,10.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-14,workout_completed,True,1,15.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-15,workout_completed,True,2,20.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-16,workout_completed,True,3,25.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-17,skip,False,0,25.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-18,streak_continued,True,1,30.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-19,workout_completed,True,2,35.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-20,skip,False,0,35.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-21,workout_completed,False,0,35.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-22,level_up,True,1,40.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-23,skip,False,0,40.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-24,skip,False,0,40.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-25,skip,False,0,40.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-26,skip,False,0,40.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-27,workout_completed,True,1,45.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-28,skip,False,0,45.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-29,skip,False,0,45.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-30,skip,False,0,45.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-05-31,workout_completed,True,1,50.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-06-01,workout_completed,True,2,55.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-06-02,skip,False,0,55.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,14,Achiever,Complete all weekly goals for the month.,2025-06-03,skip,False,0,55.0,2.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,19,Disruptor,Propose a public challenge for others to join.,2025-05-18,workout_completed,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,19,Disruptor,Propose a public challenge for others to join.,2025-05-19,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,19,Disruptor,Propose a public challenge for others to join.,2025-05-20,workout_completed,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,19,Disruptor,Propose a public challenge for others to join.,2025-05-21,workout_completed,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-01,workout_completed,True,1,20.0,3.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-02,skip,False,0,20.0,3.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-03,skip,False,0,20.0,3.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-04,skip,False,0,20.0,3.0
33fa79e54690bc45beb83343f7e3c73012333,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-05,workout_completed,True,1,100.0,4.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-23,workout_completed,True,1,14.3,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-24,skip,False,0,14.3,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-25,workout_completed,True,1,28.6,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-26,beat_record,True,2,42.9,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-27,skip,False,0,42.9,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-28,workout_completed,True,1,57.1,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-29,skip,False,0,57.1,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-30,streak_continued,True,1,71.4,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-05-31,workout_completed,True,2,85.7,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-06-01,skip,False,0,85.7,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,22,Achiever,Complete a progressive challenge: increase workout intensity by 10% each session for 7 sessions.,2025-06-02,workout_completed,True,1,100.0,3.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,10,Socialiser,Train with 3 friends at least twice a week.,2025-05-19,workout_completed,True,1,50.0,0.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,10,Socialiser,Train with 3 friends at least twice a week.,2025-05-20,workout_completed,False,0,50.0,0.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,10,Socialiser,Train with 3 friends at least twice a week.,2025-05-21,skip,False,0,50.0,0.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,10,Socialiser,Train with 3 friends at least twice a week.,2025-05-22,skip,False,0,50.0,0.0
a855c5c74458a07ac7301a1a8df5b7ed4505,Achiever,10,Socialiser,Train with 3 friends at least twice a week.,2025-05-23,skip,False,0,50.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-04,skip,False,0,0.0,5.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-05,skip,False,0,0.0,5.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-06,skip,False,0,0.0,5.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-07,skip,False,0,0.0,5.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,3,Player,Achieve a personal best in any workout.,2025-05-08,level_up,True,1,100.0,5.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-06,skip,False,0,0.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-07,workout_completed,False,0,0.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-08,streak_continued,True,1,6.7,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-09,workout_completed,True,2,13.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-10,workout_completed,True,3,20.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-11,workout_completed,False,0,20.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-12,workout_completed,True,1,26.7,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-13,streak_continued,True,2,33.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-14,skip,False,0,33.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-15,skip,False,0,33.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-16,level_up,True,1,40.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-17,level_up,True,2,46.7,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-18,workout_completed,True,3,53.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-19,level_up,True,4,60.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-20,workout_completed,False,0,60.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-21,workout_completed,True,1,66.7,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-22,streak_continued,False,0,66.7,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-23,workout_completed,True,1,73.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-24,workout_completed,True,2,80.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-25,workout_completed,False,0,80.0,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-26,level_up,True,1,86.7,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-27,workout_completed,True,2,93.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-28,skip,False,0,93.3,0.0
ca13bee745eaeffb2c494385eeec9a4713017,Achiever,21,Achiever,Reach advanced level in any workout category.,2025-05-29,workout_completed,True,1,100.0,0.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-05-18,skip,False,0,0.0,1.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-05-19,created_routine,True,1,20.0,1.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-05-20,skip,False,0,20.0,1.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-05-21,skip,False,0,20.0,1.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-06-08,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-06-09,tried_new_exercise,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-06-10,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-06-11,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-06-12,skip,False,0,0.0,0.0
33fa79e54690bc45beb83343f7e3c73013107,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-06-13,workout_completed,True,1,100.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-05-14,skip,False,0,0.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-05-15,skip,False,0,0.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,8,Socialiser,Train with a friend at least once a week.,2025-05-16,created_routine,True,1,100.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-05-30,created_routine,True,1,20.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-05-31,skip,False,0,20.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-06-01,skip,False,0,20.0,0.0
ef9f2365f60ac8e2356e254c8c91488f6772,Free Spirit,5,Player,Complete 5 workouts with 100% execution.,2025-06-02,skip,False,0,20.0,0.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-19,beat_record,False,0,0.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-20,workout_completed,False,0,0.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-21,workout_completed,True,1,33.3,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-22,skip,False,0,33.3,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-23,beat_record,False,0,33.3,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,13,Free Spirit,Try 3 new exercises never done before and share a photo.,2025-05-24,skip,False,0,33.3,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,12,Free Spirit,Create your own routine with 4 different exercises and share it.,2025-05-25,level_up,False,0,0.0,0.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,12,Free Spirit,Create your own routine with 4 different exercises and share it.,2025-05-26,workout_completed,False,0,0.0,0.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,12,Free Spirit,Create your own routine with 4 different exercises and share it.,2025-05-27,skip,False,0,0.0,0.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,12,Free Spirit,Create your own routine with 4 different exercises and share it.,2025-05-28,workout_completed,True,1,100.0,0.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-14,workout_completed,True,1,10.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-15,skip,False,0,10.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-16,beat_record,True,1,20.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-17,skip,False,0,20.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-18,workout_completed,True,1,30.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-19,workout_completed,True,2,40.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-20,beat_record,False,0,40.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-21,workout_completed,True,1,50.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-22,workout_completed,True,2,60.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-23,beat_record,True,3,70.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-24,workout_completed,True,4,80.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-25,skip,False,0,80.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-26,beat_record,True,1,90.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,23,Achiever,Master all exercise variations in a specific workout category.,2025-05-27,workout_completed,True,2,100.0,4.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-01,workout_completed,True,1,20.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-02,skip,False,0,20.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-03,workout_completed,True,1,40.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-04,beat_record,True,2,60.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-05,workout_completed,True,3,80.0,3.0
28359f7fc700f9b9904a3b619c84022c18319,Achiever,15,Achiever,5 consecutive workouts with 100% execution.,2025-05-06,streak_continued,True,4,100.0,3.0
28359f7fc700f9b9904a3b619c84022c15219,Free Spirit,12,Free Spirit,Create your own routine with 4 different exercises and share it.,2025-05-19,created_routine,True,1,100.0,5.0
